id,movie_id,genre_id
3599,333371,27
3600,499932,80
3601,499932,18
3602,499932,53
3603,625450,35
3604,625450,18
3605,625450,10749
3606,310307,18
3607,310307,36
3608,238215,14
3609,238215,35
3610,238215,18
3611,9339,35
3612,9339,18
3613,9339,14
3614,1977,9648
3615,1977,27
3616,1977,53
3617,365222,28
3618,365222,18
3619,365222,36
3620,257211,35
3621,559519,35
3622,559519,16
3623,137094,28
3624,137094,18
3625,137094,53
3626,374720,10752
3627,374720,28
3628,374720,18
3629,480105,27
3630,480105,18
3631,480105,12
3632,9513,35
3633,9513,10751
3634,9513,12
3635,9513,16
3636,1124,18
3637,1124,9648
3638,1124,878
3639,339988,18
3640,339988,53
3641,339988,878
3642,73,18
3643,575769,53
3644,301804,18
3645,301804,14
3646,301804,27
3647,301804,53
3648,618200,80
3649,618200,12
3650,337170,28
3651,337170,80
3652,337170,35
3653,293768,18
3654,293768,53
3655,395992,27
3656,395992,878
3657,395992,53
3658,9669,27
3659,9669,9648
3660,9669,878
3661,582014,53
3662,582014,80
3663,582014,18
3664,339060,9648
3665,339060,18
3666,339060,36
3667,339060,10751
3668,339060,53
3669,400090,18
3670,400090,53
3671,85,12
3672,85,28
3673,481836,18
3674,481836,10749
3675,353491,14
3676,353491,28
3677,353491,878
3678,353491,12
3679,402,53
3680,402,9648
3681,591,53
3682,591,9648
3683,165,12
3684,165,35
3685,165,10751
3686,165,878
3687,484247,80
3688,484247,53
3689,484247,9648
3690,484247,35
3691,276624,28
3692,276624,878
3693,276624,14
3694,276624,27
3695,694256,18
3696,694256,10749
3697,1487,14
3698,1487,28
3699,296524,18
3700,296524,28
3701,454294,28
3702,454294,12
3703,454294,14
3704,454294,10751
3705,426543,14
3706,426543,12
3707,426543,10751
3708,572609,27
3709,572609,28
3710,38356,28
3711,38356,878
3712,38356,12
3713,75629,16
3714,75629,878
3715,75629,28
3716,75629,18
3717,730028,99
3718,264419,16
3719,264419,10751
3720,68812,53
3721,68812,80
3722,68812,18
3723,96721,18
3724,96721,28
3725,438799,27
3726,438799,10752
3727,438799,878
3728,514999,35
3729,17578,12
3730,17578,16
3731,17578,9648
3732,575813,18
3733,39057,10751
3734,39057,16
3735,39057,12
3736,39057,14
3737,11253,28
3738,11253,12
3739,11253,9648
3740,11253,14
3741,60935,27
3742,60935,878
3743,60935,9648
3744,60935,53
3745,116745,12
3746,116745,35
3747,116745,18
3748,116745,14
3749,57089,35
3750,57089,16
3751,57089,10751
3752,2059,12
3753,2059,28
3754,2059,53
3755,2059,9648
3756,313369,35
3757,313369,18
3758,313369,10749
3759,313369,10402
3760,399019,18
3761,424632,18
3762,424632,10749
3763,684281,18
3764,684281,36
3765,70954,18
3766,70954,53
3767,70954,12
3768,399055,18
3769,399055,14
3770,399055,10749
3771,462677,16
3772,462677,12
3773,462677,14
3774,462677,10751
3775,15137,16
3776,15137,878
3777,15137,28
3778,15137,18
3779,6977,80
3780,6977,18
3781,6977,53
3782,500664,28
3783,500664,53
3784,500664,878
3785,37056,35
3786,37056,18
3787,37056,10749
3788,11619,12
3789,11619,16
3790,11619,35
3791,11619,10751
3792,537190,28
3793,537190,27
3794,537190,18
3795,537190,14
3796,399035,28
3797,399035,53
3798,399035,9648
3799,6637,28
3800,6637,12
3801,6637,9648
3802,6637,53
3803,291549,28
3804,291549,18
3805,163,53
3806,163,80
3807,490132,18
3808,490132,35
3809,792,18
3810,792,10752
3811,792,28
3812,1624,35
3813,332567,27
3814,332567,18
3815,332567,53
3816,142,18
3817,142,10749
3818,77,9648
3819,77,53
3820,619,53
3821,619,28
3822,619,18
3823,619,10402
3824,619,10749
3825,9334,28
3826,9334,12
3827,9334,14
3828,217,12
3829,217,28
3830,379170,80
3831,379170,18
3832,379170,9648
3833,379170,10770
3834,12405,18
3835,12405,10749
3836,345,18
3837,345,53
3838,345,9648
3839,543540,10749
3840,543540,35
3841,747984,28
3842,747984,35
3843,4982,18
3844,4982,80
3845,77950,16
3846,77950,10751
3847,583689,35
3848,583689,18
3849,583689,10402
3850,955,12
3851,955,28
3852,955,53
3853,339259,10752
3854,339259,28
3855,339259,36
3856,339259,53
3857,400106,14
3858,400106,28
3859,400106,53
3860,766,14
3861,766,27
3862,766,35
3863,853,18
3864,853,10752
3865,853,36
3866,292280,27
3867,292280,53
3868,581734,18
3869,388,80
3870,388,18
3871,388,53
3872,194662,18
3873,194662,35
3874,157433,27
3875,157433,53
3876,1830,80
3877,1830,18
3878,1830,53
3879,258230,18
3880,258230,14
3881,600354,18
3882,659,18
3883,659,36
3884,659,10752
3885,6947,18
3886,6947,9648
3887,6947,53
3888,408360,18
3889,408360,36
3890,141,14
3891,141,18
3892,141,9648
3893,68730,18
3894,68730,36
3895,13515,27
3896,13515,9648
3897,13515,53
3898,13515,18
3899,1949,80
3900,1949,18
3901,1949,9648
3902,1949,53
3903,602291,9648
3904,602291,53
3905,402529,10402
3906,402529,18
3907,41436,27
3908,41436,9648
3909,41436,14
3910,2675,18
3911,2675,53
3912,2675,878
3913,2675,9648
3914,44826,12
3915,44826,18
3916,44826,10751
3917,157354,18
3918,2503,28
3919,2503,18
3920,2503,9648
3921,2503,53
3922,270774,28
3923,270774,35
3924,270774,53
3925,270774,9648
3926,9477,12
3927,9477,10752
3928,9477,36
3929,9477,28
3930,400650,14
3931,400650,10751
3932,400650,35
3933,569016,28
3934,569016,80
3935,569016,53
3936,569016,9648
3937,13804,28
3938,13804,80
3939,13804,18
3940,13804,53
3941,225745,878
3942,225745,16
3943,225745,18
3944,580175,35
3945,580175,18
3946,341013,28
3947,341013,53
3948,619803,80
3949,619803,28
3950,390051,18
3951,390051,53
3952,501738,18
3953,15575,14
3954,15575,16
3955,15575,878
3956,504172,80
3957,504172,18
3958,504172,53
3959,437557,35
3960,459992,35
3961,459992,10749
3962,1572,28
3963,1572,53
3964,460668,35
3965,460668,10749
3966,529149,27
3967,529149,9648
3968,1573,28
3969,1573,53
3970,942,28
3971,942,12
3972,942,35
3973,942,80
3974,942,53
3975,82990,27
3976,240341,28
3977,240341,16
3978,240341,878
3979,699102,18
3980,699102,10751
3981,699102,10402
3982,699102,10749
3983,205775,53
3984,205775,18
3985,205775,12
3986,205775,28
3987,205775,36
3988,144336,28
3989,144336,18
3990,144336,53
3991,144336,80
3992,196,12
3993,196,35
3994,196,878
3995,128246,10749
3996,128246,14
3997,440472,35
3998,440472,18
3999,393,28
4000,393,80
4001,393,53
4002,778730,35
4003,778730,10749
4004,235260,18
4005,552687,35
4006,552687,10749
4007,388399,28
4008,388399,80
4009,388399,18
4010,388399,36
4011,388399,53
4012,752,28
4013,752,53
4014,752,14
4015,9714,35
4016,9714,10751
4017,37799,18
4018,10294,27
4019,10294,53
4020,8247,28
4021,8247,12
4022,8247,878
4023,318846,35
4024,318846,18
4025,266856,18
4026,266856,10749
4027,413644,10751
4028,413644,16
4029,413644,35
4030,336882,53
4031,227973,12
4032,227973,35
4033,227973,16
4034,227973,10751
4035,670981,18
4036,512196,35
4037,512196,27
4038,512196,878
4039,345920,18
4040,345920,10749
4041,943,12
4042,943,28
4043,943,35
4044,943,53
4045,943,80
4046,9982,16
4047,9982,10751
4048,9982,35
4049,293863,10749
4050,293863,14
4051,293863,18
4052,9387,12
4053,9387,14
4054,9387,28
4055,207932,9648
4056,207932,53
4057,207932,18
4058,207932,28
4059,203801,35
4060,203801,28
4061,203801,12
4062,80278,53
4063,80278,18
4064,265851,28
4065,265851,53
4066,187596,35
4067,941,12
4068,941,28
4069,941,35
4070,941,53
4071,941,80
4072,14254,27
4073,72570,18
4074,72570,10749
4075,597295,10749
4076,597295,35
4077,9907,16
4078,9907,35
4079,9907,10751
4080,94329,28
4081,94329,53
4082,94329,80
4083,2024,18
4084,2024,36
4085,2024,10752
4086,2024,28
4087,9741,53
4088,9741,18
4089,9741,9648
4090,407436,12
4091,407436,18
4092,788929,18
4093,788929,14
4094,788929,27
4095,653615,27
4096,28,18
4097,28,10752
4098,532444,10749
4099,1992,27
4100,1992,28
4101,1992,53
4102,502416,27
4103,502416,53
4104,856,14
4105,856,16
4106,856,35
4107,856,80
4108,856,10751
4109,204922,9648
4110,204922,53
4111,363676,18
4112,363676,36
4113,455207,35
4114,455207,18
4115,455207,10749
4116,334,18
4117,197796,14
4118,197796,10749
4119,36593,35
4120,36593,80
4121,80184,53
4122,80184,9648
4123,9480,14
4124,9480,28
4125,227159,35
4126,436391,28
4127,436391,36
4128,436391,18
4129,601,878
4130,601,12
4131,601,10751
4132,601,14
4133,1729,28
4134,1729,12
4135,1729,14
4136,785534,18
4137,513514,18
4138,9802,28
4139,9802,12
4140,9802,53
4141,395834,80
4142,395834,18
4143,395834,9648
4144,395834,53
4145,473033,18
4146,473033,53
4147,473033,80
4148,44115,12
4149,44115,18
4150,44115,53
4151,7459,10751
4152,7459,28
4153,7459,12
4154,7459,35
4155,467909,18
4156,467909,10402
4157,467909,10749
4158,120467,35
4159,120467,18
4160,76203,18
4161,76203,36
4162,441701,27
4163,111969,18
4164,111969,35
4165,314,28
4166,314,14
4167,314,9648
4168,314,80
4169,435601,80
4170,435601,53
4171,435601,28
4172,582570,35
4173,242224,18
4174,242224,27
4175,309809,12
4176,309809,16
4177,309809,14
4178,309809,10751
4179,63,878
4180,63,53
4181,63,9648
4182,489430,27
4183,11045,28
4184,11045,35
4185,11045,53
4186,11045,80
4187,9654,28
4188,9654,80
4189,556678,35
4190,556678,10749
4191,62,878
4192,62,9648
4193,62,12
4194,547404,18
4195,1391,18
4196,1391,10749
4197,59118,28
4198,59118,80
4199,59118,53
4200,7214,18
4201,7214,36
4202,9315,53
4203,9315,18
4204,9315,9648
4205,204553,80
4206,204553,28
4207,204553,53
4208,316023,35
4209,161,53
4210,161,80
4211,64682,18
4212,64682,10749
4213,7220,28
4214,7220,80
4215,7220,18
4216,27,18
4217,27,10402
4218,27,10749
4219,454699,16
4220,454699,10751
4221,454699,14
4222,454699,35
4223,633604,27
4224,633604,35
4225,633604,28
4226,301337,35
4227,301337,18
4228,301337,878
4229,9481,18
4230,9481,9648
4231,9481,53
4232,9481,80
4233,726664,10751
4234,726664,16
4235,726664,35
4236,454,18
4237,454,10749
4238,5503,18
4239,5503,28
4240,5503,53
4241,777270,18
4242,570508,18
4243,581,12
4244,581,18
4245,581,37
4246,457799,80
4247,415842,28
4248,415842,53
4249,175574,16
4250,175574,35
4251,175574,10751
4252,365942,10749
4253,365942,12
4254,365942,878
4255,365942,18
4256,404733,53
4257,404733,28
4258,404733,9648
4259,535292,80
4260,535292,28
4261,535292,18
4262,27022,14
4263,27022,12
4264,27022,28
4265,311,18
4266,311,80
4267,2501,28
4268,2501,18
4269,2501,9648
4270,2501,53
4271,748501,18
4272,748501,10749
4273,38745,10751
4274,38745,35
4275,38745,12
4276,38745,14
4277,3597,27
4278,3597,53
4279,3597,9648
4280,9257,28
4281,9257,53
4282,9257,80
4283,508642,27
4284,508642,9648
4285,283552,18
4286,283552,10749
4287,11451,35
4288,11451,10751
4289,11451,12
4290,11451,14
4291,11451,10749
4292,1669,28
4293,1669,12
4294,1669,53
4295,238615,878
4296,238615,9648
4297,238615,53
4298,70435,28
4299,70435,18
4300,70435,53
4301,292040,53
4302,292040,28
4303,10718,28
4304,188161,35
4305,188161,37
4306,25961,10751
4307,25961,12
4308,25961,16
4309,25961,14
4310,25961,28
4311,9666,27
4312,9666,53
4313,9957,35
4314,535544,18
4315,535544,10749
4316,535544,36
4317,722913,18
4318,722913,10749
4319,127533,12
4320,127533,28
4321,127533,18
4322,127533,36
4323,9268,28
4324,9268,18
4325,9268,9648
4326,9268,53
4327,796,18
4328,796,10749
4329,6171,18
4330,6171,27
4331,6171,878
4332,6171,53
4333,979,18
4334,979,53
4335,979,80
4336,979,9648
4337,597102,10749
4338,597102,18
4339,560527,14
4340,560527,35
4341,11565,35
4342,11565,80
4343,944,28
4344,944,12
4345,944,35
4346,944,80
4347,944,53
4348,412157,53
4349,412157,9648
4350,274862,10751
4351,274862,16
4352,274862,28
4353,274862,12
4354,274862,35
4355,37136,35
4356,37136,80
4357,13497,18
4358,13497,10749
4359,13497,35
4360,13497,10402
4361,527660,35
4362,527660,18
4363,602654,53
4364,294272,12
4365,294272,10751
4366,294272,14
4367,631322,27
4368,631322,18
4369,631322,53
4370,11774,12
4371,11774,35
4372,11774,10751
4373,9804,12
4374,9804,28
4375,9804,878
4376,95608,18
4377,537996,35
4378,537996,18
4379,537996,37
4380,235,80
4381,235,18
4382,526051,27
4383,526051,53
4384,526051,14
4385,536841,99
4386,3600,27
4387,3600,9648
4388,3600,53
4389,49017,27
4390,49017,28
4391,49017,18
4392,49017,14
4393,49017,10752
4394,9392,12
4395,9392,27
4396,172226,18
4397,172226,53
4398,172226,80
4399,532671,27
4400,532671,53
4401,571648,9648
4402,571648,53
4403,571648,80
4404,571648,35
4405,571648,18
4406,861,28
4407,861,12
4408,861,878
4409,347375,28
4410,347375,53
4411,20504,28
4412,20504,53
4413,20504,878
4414,400157,35
4415,400157,16
4416,400157,12
4417,400157,10751
4418,400157,14
4419,546121,53
4420,546121,27
4421,546121,18
4422,515789,16
4423,515789,35
4424,515789,10751
4425,498248,12
4426,498248,10751
4427,498248,18
4428,146301,27
4429,146301,53
4430,152760,10752
4431,152760,18
4432,152760,36
4433,152760,28
4434,324542,28
4435,324542,80
4436,324542,53
4437,642208,10749
4438,642208,18
4439,520318,18
4440,170687,16
4441,170687,35
4442,170687,10751
4443,170687,14
4444,579188,10749
4445,579188,35
4446,508965,16
4447,508965,10751
4448,508965,12
4449,508965,35
4450,634,35
4451,634,10749
4452,634,18
4453,420814,12
4454,420814,35
4455,420814,10751
4456,420814,14
4457,563,12
4458,563,28
4459,563,53
4460,563,878
4461,452557,10752
4462,452557,28
4463,452557,18
4464,152259,53
4465,785976,99
4466,46261,14
4467,46261,27
4468,46261,53
4469,489999,53
4470,489999,9648
4471,489999,18
4472,376867,18
4473,663870,28
4474,663870,35
4475,663870,18
4476,623034,27
4477,623034,53
4478,623034,9648
4479,582913,27
4480,582913,18
4481,582913,9648
4482,582913,878
4483,8077,878
4484,8077,28
4485,8077,27
4486,758866,18
4487,395991,18
4488,395991,28
4489,395991,36
4490,9397,35
4491,9397,878
4492,9397,28
4493,8909,28
4494,8909,53
4495,8909,80
4496,1904,18
4497,1904,10749
4498,1904,36
4499,458305,878
4500,458305,27
4501,458305,9648
4502,389015,18
4503,480042,28
4504,480042,53
4505,480042,80
4506,390845,10749
4507,7549,18
4508,7549,28
4509,587727,10749
4510,438857,18
4511,438857,35
4512,3594,53
4513,3594,18
4514,3594,9648
4515,9593,12
4516,9593,14
4517,9593,28
4518,9593,35
4519,9593,10751
4520,9030,18
4521,9030,27
4522,9030,53
4523,264644,18
4524,264644,53
4525,1278,18
4526,1278,10749
4527,339967,18
4528,339967,14
4529,339967,878
4530,240483,878
4531,240483,12
4532,240483,28
4533,76025,18
4534,50087,10751
4535,50087,16
4536,50087,12
4537,50087,14
4538,629,18
4539,629,80
4540,629,53
4541,505600,35
4542,425505,878
4543,425505,28
4544,97370,53
4545,97370,878
4546,97370,18
4547,24420,18
4548,24420,10749
4549,24420,14
4550,277685,27
4551,277685,53
4552,277685,9648
4553,9383,28
4554,9383,878
4555,9383,53
4556,39538,18
4557,39538,53
4558,39538,878
4559,474764,18
4560,474764,27
4561,474764,53
4562,10601,12
4563,10601,14
4564,10601,10751
4565,382591,18
4566,382591,35
4567,544,10749
4568,544,35
4569,340676,18
4570,340676,9648
4571,340676,53
4572,10315,12
4573,10315,16
4574,10315,35
4575,10315,10751
4576,504608,10402
4577,504608,18
4578,504608,36
4579,264660,18
4580,264660,878
4581,36955,28
4582,36955,53
4583,369972,36
4584,369972,18
4585,467938,28
4586,467938,53
4587,467938,27
4588,540901,18
4589,540901,35
4590,540901,80
4591,461130,878
4592,461130,28
4593,461130,80
4594,461130,53
4595,461130,18
4596,500,80
4597,500,53
4598,2022,35
4599,2022,10749
4600,39514,28
4601,39514,12
4602,39514,35
4603,39514,80
4604,39514,53
4605,625568,28
4606,625568,53
4607,467956,35
4608,467956,18
4609,273248,18
4610,273248,9648
4611,273248,37
4612,481871,10749
4613,481871,18
4614,266647,14
4615,266647,12
4616,266647,10751
4617,710,12
4618,710,28
4619,710,53
4620,644,18
4621,644,878
4622,644,12
4623,328387,9648
4624,328387,12
4625,328387,80
4626,180,28
4627,180,53
4628,180,878
4629,180,9648
4630,620725,35
4631,257932,14
4632,257932,16
4633,408266,28
4634,408266,18
4635,11808,53
4636,11808,80
4637,11808,28
4638,306819,18
4639,483202,27
4640,437586,18
4641,437586,35
4642,36218,10751
4643,36218,28
4644,36218,16
4645,36218,12
4646,36218,14
4647,36218,878
4648,322,53
4649,322,80
4650,322,18
4651,322,9648
4652,693,35
4653,693,10749
4654,432985,28
4655,432985,12
4656,432985,35
4657,432985,878
4658,383785,35
4659,383785,9648
4660,383785,28
4661,383785,12
4662,10727,53
4663,10727,27
4664,453,18
4665,453,10749
4666,1966,10752
4667,1966,36
4668,1966,28
4669,1966,12
4670,1966,18
4671,1966,10749
4672,137093,35
4673,11090,35
4674,1018,53
4675,1018,18
4676,1018,9648
4677,83899,27
4678,83899,53
4679,83899,9648
4680,23049,35
4681,23049,10749
4682,107,80
4683,107,35
4684,3093,80
4685,3093,9648
4686,3093,53
4687,2133,28
4688,2133,12
4689,2133,18
4690,2133,53
4691,550738,16
4692,550738,35
4693,550738,28
4694,550738,12
4695,550738,10751
4696,334541,18
4697,485415,28
4698,485415,27
4699,228968,18
4700,228968,28
4701,228968,80
4702,228968,53
4703,228968,9648
4704,201085,27
4705,201085,53
4706,201085,10749
4707,201085,9648
4708,561974,16
4709,561974,12
4710,38167,18
4711,38167,10749
4712,818,35
4713,818,80
4714,818,878
4715,366445,18
4716,366445,9648
4717,194,35
4718,194,10749
4719,9739,80
4720,9739,28
4721,9739,878
4722,398978,80
4723,398978,18
4724,398978,36
4725,90,28
4726,90,35
4727,90,80
4728,326,28
4729,326,80
4730,326,53
4731,326,27
4732,9946,28
4733,9946,14
4734,9946,27
4735,9946,9648
4736,339380,18
4737,339380,36
4738,587,12
4739,587,14
4740,587,18
4741,527261,27
4742,527261,18
4743,527261,53
4744,527261,14
4745,433498,18
4746,433498,36
4747,433498,80
4748,1891,12
4749,1891,28
4750,1891,878
4751,596247,18
4752,596247,53
4753,11423,80
4754,11423,18
4755,11423,53
4756,504949,18
4757,504949,36
4758,504949,10752
4759,3021,27
4760,265195,18
4761,265195,53
4762,265195,35
4763,115223,16
4764,115223,10751
4765,115223,12
4766,115223,18
4767,115223,14
4768,255709,18
4769,523849,878
4770,523849,28
4771,523849,12
4772,523849,35
4773,523849,10770
4774,149509,18
4775,149509,14
4776,149509,53
4777,460885,27
4778,460885,28
4779,460885,53
4780,460885,14
4781,369885,28
4782,369885,18
4783,369885,10752
4784,369885,10749
4785,369885,53
4786,14435,9648
4787,14435,27
4788,9871,27
4789,3580,80
4790,3580,18
4791,3580,9648
4792,115969,12
4793,115969,16
4794,115969,18
4795,115969,36
4796,106958,12
4797,106958,35
4798,106958,14
4799,227783,16
4800,227783,35
4801,227783,10751
4802,227783,12
4803,239563,35
4804,9350,28
4805,9350,12
4806,9350,53
4807,49047,878
4808,49047,53
4809,49047,18
4810,711963,53
4811,711963,27
4812,328111,12
4813,328111,35
4814,328111,16
4815,328111,10751
4816,483906,28
4817,483906,80
4818,483906,18
4819,5123,10751
4820,5123,18
4821,5123,10402
4822,9767,10749
4823,9767,35
4824,487616,18
4825,487616,36
4826,523139,27
4827,523139,18
4828,523139,53
4829,447743,28
4830,447743,12
4831,447743,878
4832,447743,14
4833,227679,28
4834,227679,12
4835,227679,16
4836,227679,10751
4837,533514,16
4838,533514,14
4839,533514,10749
4840,533514,18
4841,338766,80
4842,338766,53
4843,338766,18
4844,387426,12
4845,387426,18
4846,387426,878
4847,531876,10752
4848,531876,18
4849,531876,36
4850,531876,28
4851,187,53
4852,187,28
4853,187,80
4854,488623,53
4855,488623,9648
4856,488623,18
4857,488623,27
4858,488623,80
4859,8393,28
4860,8393,35
4861,83542,18
4862,83542,878
4863,34067,10751
4864,34067,12
4865,34067,16
4866,34067,14
4867,34067,28
4868,34067,878
4869,9064,27
4870,9007,14
4871,9007,10749
4872,9007,18
4873,9007,35
4874,614911,878
4875,614911,18
4876,50348,80
4877,50348,18
4878,50348,53
4879,429300,53
4880,429300,10749
4881,429300,12
4882,70,18
4883,881,18
4884,199584,28
4885,199584,18
4886,199584,35
4887,2486,14
4888,2486,28
4889,2486,12
4890,2486,10751
4891,658009,28
4892,658009,18
4893,351145,53
4894,351145,18
4895,14,18
4896,97630,53
4897,97630,18
4898,97630,36
4899,254320,35
4900,254320,18
4901,254320,10749
4902,387844,10749
4903,387844,18
4904,103663,18
4905,457335,35
4906,457335,28
4907,2666,9648
4908,2666,878
4909,214030,35
4910,446807,28
4911,446807,80
4912,446807,53
4913,446807,18
4914,65057,35
4915,65057,18
4916,547016,28
4917,547016,14
4918,441282,18
4919,441282,53
4920,36669,12
4921,36669,28
4922,36669,53
4923,11683,27
4924,11683,53
4925,11683,18
4926,7551,28
4927,7551,53
4928,7551,878
4929,1089,28
4930,1089,53
4931,1089,80
4932,10637,18
4933,407887,36
4934,407887,18
4935,407887,10752
4936,407887,28
4937,1892,12
4938,1892,28
4939,1892,878
4940,11178,18
4941,11178,35
4942,11178,10749
4943,455714,35
4944,455714,18
4945,455714,80
4946,455714,53
4947,335462,28
4948,335462,10752
4949,315011,28
4950,315011,878
4951,315011,27
4952,1645,80
4953,1645,18
4954,1645,53
4955,1738,28
4956,1738,878
4957,1738,53
4958,4347,18
4959,4347,10749
4960,369552,16
4961,369552,14
4962,369552,18
4963,369552,878
4964,398173,18
4965,398173,27
4966,398173,80
4967,398173,53
4968,82695,36
4969,82695,18
4970,451915,18
4971,1991,28
4972,1991,53
4973,575293,18
4974,575293,35
4975,18377,18
4976,18377,35
4977,18377,10749
4978,146223,9648
4979,146223,18
4980,146223,80
4981,146223,53
4982,323676,35
4983,361292,27
4984,361292,53
4985,11838,27
4986,118737,28
4987,118737,53
4988,79,18
4989,79,12
4990,79,28
4991,79,36
4992,824,18
4993,824,10749
4994,824,10402
4995,8914,28
4996,8914,27
4997,8914,878
4998,9607,12
4999,9607,35
5000,9607,10751
5001,9607,878
5002,664,28
5003,664,12
5004,664,18
5005,770,18
5006,770,10752
5007,770,10749
5008,9619,28
5009,9619,12
5010,9619,53
5011,9619,18
5012,19918,35
5013,19918,10749
5014,531306,878
5015,531306,12
5016,531306,28
5017,531306,35
5018,157353,53
5019,157353,878
5020,157353,18
5021,157353,9648
5022,2502,28
5023,2502,18
5024,2502,53
5025,111190,18
5026,396263,878
5027,396263,28
5028,396263,16
5029,283591,18
5030,283591,10749
5031,133931,35
5032,133931,16
5033,133931,12
5034,133931,10751
5035,486131,28
5036,486131,80
5037,168672,18
5038,168672,80
5039,923,27
5040,188207,28
5041,188207,12
5042,3131,18
5043,3131,36
5044,3131,80
5045,511491,27
5046,511491,53
5047,59436,14
5048,59436,35
5049,59436,10749
5050,9313,12
5051,9313,28
5052,9313,18
5053,503,12
5054,503,28
5055,503,18
5056,503,53
5057,581032,18
5058,581032,37
5059,581032,12
5060,168098,27
5061,168098,878
5062,168098,53
5063,622,9648
5064,622,53
5065,79707,16
5066,79707,12
5067,79707,18
5068,79707,14
5069,334521,28
5070,334521,80
5071,334521,9648
5072,64686,18
5073,64686,28
5074,64686,12
5075,64686,14
5076,57212,10752
5077,57212,18
5078,57212,28
5079,428836,18
5080,428836,10749
5081,428836,36
5082,492188,18
5083,9778,35
5084,9778,10749
5085,9778,18
5086,927,14
5087,927,27
5088,927,35
5089,171274,18
5090,171274,9648
5091,171274,35
5092,117,80
5093,117,18
5094,117,36
5095,117,53
5096,630392,27
5097,630392,14
5098,630392,9648
5099,160588,18
5100,579974,28
5101,579974,18
5102,579974,36
5103,579974,10752
5104,392681,18
5105,392681,53
5106,12096,35
5107,12096,10751
5108,12096,9648
5109,12096,80
5110,12096,12
5111,12096,28
5112,9825,27
5113,9825,35
5114,9825,28
5115,9825,878
5116,9825,53
5117,567797,80
5118,567797,53
5119,567797,9648
5120,410118,12
5121,410118,53
5122,550201,53
5123,550201,27
5124,289222,18
5125,289222,36
5126,372049,10749
5127,296098,53
5128,296098,18
5129,10068,18
5130,10068,10749
5131,478820,18
5132,478820,80
5133,478820,53
5134,70868,10749
5135,70868,35
5136,449563,35
5137,449563,14
5138,449563,10749
5139,382598,10751
5140,382598,35
5141,382598,28
5142,17809,28
5143,88005,35
5144,88005,18
5145,88005,10749
5146,88005,878
5147,535167,878
5148,535167,28
5149,535167,18
5150,476926,878
5151,476926,53
5152,612152,18
5153,612152,53
5154,146198,28
5155,146198,53
5156,146198,9648
5157,12159,14
5158,12159,18
5159,12159,10749
5160,539537,27
5161,539537,14
5162,539537,12
5163,539537,9648
5164,475220,27
5165,475220,14
5166,475220,35
5167,396371,80
5168,396371,18
5169,51497,28
5170,51497,53
5171,51497,80
5172,429471,878
5173,261392,35
5174,261392,28
5175,481203,28
5176,2288,18
5177,467824,878
5178,467824,28
5179,467824,53
5180,467824,18
5181,9606,16
5182,9606,878
5183,12149,18
5184,12149,53
5185,12149,80
5186,9693,18
5187,9693,28
5188,9693,53
5189,9693,878
5190,32985,12
5191,32985,14
5192,32985,28
5193,100241,27
5194,100241,53
5195,239,35
5196,239,10402
5197,239,10749
5198,239,80
5199,406429,28
5200,406429,14
5201,493006,16
5202,493006,80
5203,493006,9648
5204,493006,28
5205,493006,18
5206,497582,9648
5207,497582,80
5208,497582,12
5209,399404,18
5210,399404,36
5211,393519,18
5212,393519,27
5213,2253,18
5214,2253,53
5215,2253,36
5216,2253,10752
5217,581531,27
5218,581531,53
5219,16318,35
5220,16318,18
5221,333545,878
5222,333545,28
5223,9472,35
5224,502425,18
5225,502425,36
5226,502425,53
5227,519465,18
5228,872,35
5229,872,10402
5230,872,10749
5231,532865,18
5232,532865,36
5233,8814,28
5234,8814,27
5235,8814,878
5236,22705,35
5237,22705,18
5238,22705,10749
5239,52451,12
5240,52451,28
5241,52451,53
5242,401898,18
5243,401898,9648
5244,401898,53
5245,344120,28
5246,344120,18
5247,344120,53
5248,344120,9648
5249,524,80
5250,524,18
5251,60308,18
5252,884,18
5253,884,53
5254,8007,28
5255,8007,18
5256,8007,53
5257,8007,10752
5258,3176,18
5259,3176,53
5260,3176,28
5261,463116,16
5262,463116,35
5263,463116,12
5264,463116,10751
5265,607836,28
5266,607836,80
5267,80518,12
5268,80518,14
5269,80518,16
5270,80518,28
5271,80518,878
5272,450001,28
5273,450001,80
5274,450001,18
5275,40211,18
5276,40211,10749
5277,552178,18
5278,552178,53
5279,552178,36
5280,1597,35
5281,1597,10749
5282,571786,28
5283,571786,35
5284,9522,35
5285,9522,10749
5286,47292,10751
5287,47292,12
5288,47292,16
5289,47292,14
5290,575094,12
5291,575094,14
5292,575094,9648
5293,795,10749
5294,795,18
5295,795,14
5296,399174,12
5297,399174,35
5298,399174,16
5299,152584,10749
5300,152584,18
5301,15859,18
5302,15859,10749
5303,530254,28
5304,530254,9648
5305,530254,14
5306,802443,53
5307,802443,18
5308,449924,28
5309,449924,18
5310,449924,36
5311,13648,16
5312,13648,27
5313,13648,28
5314,13648,878
5315,12100,10752
5316,12100,18
5317,12100,28
5318,12100,36
5319,7350,18
5320,7350,35
5321,138697,10749
5322,138697,35
5323,138697,18
5324,49022,35
5325,49022,18
5326,49022,10749
5327,335,18
5328,335,37
5329,438674,80
5330,438674,28
5331,438674,53
5332,9798,28
5333,9798,18
5334,9798,53
5335,11618,27
5336,11618,53
5337,11618,14
5338,11618,9648
5339,2085,28
